source_dataset,source_row_id,candidate_dataset,candidate_row_id,source_work,candidate_work,source_mp,candidate_mp,source_constituency,candidate_constituency,source_state,candidate_state,source_amount,candidate_amount,match_score,confidence_level,match_method,decision,review_status
works recommended (2),468,works sanctioned (7),438,GRAM NOGAWA PAKADIYA BLOCK LALAURIKHERA ME SHIR CHANDRASHEKHAR PRATAP SIGH DWARA CHORAHE PAR SEMI HIGH MAST LIGHT (S.C BAHULYA CHHETRA),WARD NO. 2 MOHALLA DURGA PARSAD BISALPUR BLOCK BISALPUR ME DR. BHIM RAW AMBEDKAR PARK KE PASS SEMI HIGH MAST LIGHT,Ramji (2020-26) (2020-2026),Ramji (2020-26) (2020-2026),,,Uttar Pradesh,Uttar Pradesh,283000.0,283000.0,78.61,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),140,works sanctioned (7),884,"Gram panchayat Pipariya (Mushran), Vikaskhand Gotegaon ke gram Pipariya (Mushran) main Samudayik bhavan nirman, Vidhansabha Gotegaon, District Narsing","1 nag Handpump Khanan, Sudarshan samaj Bhavan ke pas, ward no.4, vidhan sabha Katni, district Katni (mention in letter no.3238 at column no.1)",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,700000.0,120000.0,71.88,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1257,works sanctioned (7),1199,"C/o Public Toilets as per recommendation of Sh. Rajesh Ghai near Shakti Niwas Chakkaar, Dev. Block Shimla(Rural), Distt. Shimla","Upgradation of existing community centre at Vill. Dakahal, G.P. Kairi, Dev. Block Kotkhai, Distt. Shimla as per recommendation of Sh. Chaten Bragta (E",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,200000.0,150000.0,77.03,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),356,works sanctioned (7),158,"Gram Panchayat Ghansaur, Janpad Ghansaur main sthit Shamshan Ghat main Dhancha, vidhansabha Lakhnadaon, District Seoni (letter no 3058/23 ke column no","Sahgal ji ke makan se Bhardwaj ji ke makan tak Pevar block lagane ka kary, Dada Babu rao Paranjpe ward, Vidhan Sabha Pashchim, District Jabalpur (ment",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,200000.0,236000.0,76.73,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),925,works sanctioned (7),917,"Gram panchayat Hulki, Janpad Panchayat Jabalpur ke gram Hulki ki Primary School / Middle school compound main Shade nirman evam pevar block lagane ka ","Jila Adhivakta Sangh Mandla ke purane jarjar hall / kamron ke punarnirman hetu, Vidhan Sabha Mandla, District Mandla (mention in letter no.3256 at col",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,500000.0,500000.0,78.95,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),844,works sanctioned (7),530,"Purchase of books for Abhibhashak Sangh Nasrullahganj / Bherunda, Vidhan sabha Sehore, District Sehore M.P.","Construction of Let-Bath for Male & Female & Construction of Shade at Court premises sewda, Vidhan Sabha Sewda, District Datia M.P.",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,50000.0,500000.0,71.08,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1256,works sanctioned (7),1429,"Approach Road from Sitalamata Road to Nanuraam House, Janpad Panchyat MHOW Gram Panchayat Rampuriya Khurd, Distt Indore",Construction of Community Building in front of aganwadi and panchayat Bhawan in gram Panchayat Machla JP Indore district Indore,Kavita Patidar (2022-28) (2022-2028),Kavita Patidar (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,999000.0,500000.0,72.01,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),579,works sanctioned (7),618,"Providing Bituminous Macadam Road at First Street in Annai Velu City, Veerapandi Village,Madurai District.(2022-2023)",Construction of Flood Retaining wall of Avudayarkulam Marukal Channel at Thiruchendur Taluk. Thoothukudi District. LS.670 M to 725 M (2022-2023),R. Dharmar (2022-28) (2022-2028),R. Dharmar (2022-28) (2022-2028),,,Tamil Nadu,Tamil Nadu,998057.0,2495894.0,68.9,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1275,works sanctioned (7),169,"Gram and Gram Pachayat Barheta, Vikaskhand Gotegaon ke Govt. H S School parisar Barheta main teen shed nirman, District Narsinghpur (mention in letter","Gram Pachayat Balhaya ke gram Godgaon main Shri Ramayan Prasad patel ke ghar ke pass Handpump Khanan, Vidhan Sabha Sinhawal, District Sidhi (mention i",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,600000.0,130000.0,76.85,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),891,works sanctioned (7),917,"Gram Panchayat Pipariya (Mushran), Janpad Panchayat Gotegaon, District Narsighpur ke gram Pipariya (Mushran) main Govt. Middle School parisar ki Bound","Jila Adhivakta Sangh Mandla ke purane jarjar hall / kamron ke punarnirman hetu, Vidhan Sabha Mandla, District Mandla (mention in letter no.3256 at col",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,200000.0,500000.0,68.17,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),702,works sanctioned (7),710,"C/o Community Hall/Centre at Village Dohag Patiyahu P.O.& Vill. Nalti, Dev. Block Hamirpur, Distt. Hamirpur(HP)",C/o L/R from Ghurana Puli to the house of Madan Lal Vill. Lambera G. P. Khyah Lohakhariyan Dev. Block Hamirpur Distt. Hamirpur H.P.,Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,300000.0,100000.0,74.6,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),680,works sanctioned (7),524,Construction of interlocking tiles From the house of Shri Rizwan Ex Pradhan to the house of Shri Ahsan via the house of Shri Irshad,CONSTRUCTION OF INTERLOCKING ROAD FROM HOUSE OF YASHPAL SINGH TO SAYED KALE KHAN MAHARAJ JAHARVIR MANDIR,Javed Ali Khan (2022-28) (2022-2028),Javed Ali Khan (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,700000.0,686298.0,79.18,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),677,works sanctioned (7),674,Cc Road. 132mrt Village. Khera Chaogawan majara nithari me harfool ke makan se Ramvir ke makan tak.. District Urban Development Agency. Muzaffarnagar.,Cc Road. 124 mrt. Saurana me Ambala Road se Madan ke ghar tak. Rural Engineering Depatment Saharanpur.,Surendra Singh Nagar (2022-28) (2022-2028),Surendra Singh Nagar (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,900000.0,1118557.0,72.53,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),462,works sanctioned (7),444,GRAM GURUDWARA VEERKHEDA BLOCK KALINAGAR ME SHRI DEVSWARUP DWARA SEMI HIGH MAST LIGHT,WARD NO. 2 MOHALLA DURGA PARSAD BLOCK BISALPUR ME NARENDRA KUMAR SAGAR S/O TEJ RAM DWARA SEMI HIGH MAST LIGHT (S.C BAHULYA CHHETRA),Ramji (2020-26) (2020-2026),Ramji (2020-26) (2020-2026),,,Uttar Pradesh,Uttar Pradesh,283000.0,283000.0,78.03,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),688,works sanctioned (7),718,"Providing and Fixing of 02 Nos of Solar Light near the house of Gaffur Mohammad Vill. Beha, GP Pansai, Dev. Block Nadaun Distt. Hamirpur (HP) as per r","C/o Pacca L/R from NH upto house of Kavishva Koshal Vill. Saloh, G.P. Nounghi, Dev. Block Nadaun District Hamirpur (HP)",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,35386.0,150000.0,73.32,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1226,works sanctioned (7),713,"C/o Boundary wall near Sikh Line 309/1 and the house of Smt. Rajni Singh (Ex-Counceller) Dev. Block Shimla, Distt. Shimla (Executing agency, MC Shimla","C/o L/R from Main Road to the house of Sh. Subhash Chand Vill Lahaul, G.P. Chabutari Dev. Block Sujanpur Distt. Hamirpur (HP)",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,300000.0,100000.0,70.49,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1241,works sanctioned (7),169,"Gram v Gram Panchayat Sonora, Vikaskhand Multai, District Betul (M.P.) Mukhy marg ke pas Teen shed nirman samudayik Bhavan ke liye, Vidhan Sabha 129-M","Gram Pachayat Balhaya ke gram Godgaon main Shri Ramayan Prasad patel ke ghar ke pass Handpump Khanan, Vidhan Sabha Sinhawal, District Sidhi (mention i",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,300000.0,130000.0,74.57,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),794,works sanctioned (7),780,PCC road construction work on the road leading from R. W. D. Road to the house of Shri Bindeshwari Singh in village Chikanota of Panchayat Chapra Baha,Construction work of deluxe toilet in the premises of Rashma Devi High School of Block Ramgarhwa. Estimated amount Rs.1450400.,Satish Chandra Dubey (2022-28) (2022-2028),Satish Chandra Dubey (2022-28) (2022-2028),,,Bihar,Bihar,1483816.0,1447498.0,81.38,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),554,works sanctioned (7),350,"Gram Panchayat Mandela Khedi , Janpad Panchayat Kalapipal hetu 1 water Tanker 5500 Liters watar Capacity with 9.00X16 no. ke new tyre tube sahit, Vidh","Gram Panchayat Beohari, Janpad Ghansaur main sthit Gau ghat main Samudayik Bhavan ka nirman, Vidhansabha Lakhnadaon, District Seoni (letter no 3058/23",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,156733.0,300000.0,73.92,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),430,works sanctioned (7),1250,"Construction of Grewal road Main road to Crematorium, Gram Nanakhedi, Gram Panchayat Mandakasiya, Janpad Panchayat Obaidallaganj, Raisen","Gram and Gram Pachayat Barheta, Vikaskhand Gotegaon ke Govt. H S School parisar Barheta main teen shed nirman, District Narsinghpur (mention in letter",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,500000.0,600000.0,73.21,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),198,works sanctioned (7),198,Construction of PCC road in babro village from chipra main road towards bandhna oraon house under nagri block.,Construction of PCC road in simaliya panchayat from sankar chowk towards Simran general store under hatia vidhansabha,Aditya Prasad (2022-28) (2022-2028),Aditya Prasad (2022-28) (2022-2028),,,Jharkhand,Jharkhand,500000.0,500000.0,81.59,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),862,works sanctioned (7),1237,Block Mahrajganj Gram Lamahan Me Dhandei Petrol Pump Par 18 Watt 4 Nag LED Wali Solar Light ka Karya,Block Shikhar Gram Phulahan Me Shri Devdatt Mishra Ke Ghar Ke Pass 25 KVA Transformer evm Vidutikaran Work,Seema Dwivedi (2020-26) (2020-2026),Seema Dwivedi (2020-26) (2020-2026),,,Uttar Pradesh,Uttar Pradesh,125000.0,238287.0,68.39,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),543,works sanctioned (7),1152,"Lighting of public spaces, village khandsal kalan me Gurdwara ke pass, Working Agency PROVINCIAL CO-OPERATIVE CNSTRUCTION AND DEVELOPMENT LTD.",Installation of Multy-Gym Equipment- Village Badalpur me Airforce station wala park. Working -Agency-Uttar Pradesh Small Industries Corporation LTD Gh,Surendra Singh Nagar (2022-28) (2022-2028),Surendra Singh Nagar (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,167254.0,805000.0,68.1,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1231,works sanctioned (7),1325,"Led high mask with six lights,",LED HIGHMASK LIGHT NEAR MAA PUNA GIRI BATTERY RIKSHAW SHOWROOM SOUTH SIDE,Gulam Ali (2022-28) (2022-2028),Gulam Ali (2022-28) (2022-2028),,,Jammu and Kashmir,Jammu and Kashmir,243000.0,243000.0,78.82,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),535,works sanctioned (7),1250,"Construction of Community centre at gram panchayat/nagar panchayat chander at village chander, Vidhansabha Depalpur, district Indore","Gram and Gram Pachayat Barheta, Vikaskhand Gotegaon ke Govt. H S School parisar Barheta main teen shed nirman, District Narsinghpur (mention in letter",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,494754.0,600000.0,72.46,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),910,works sanctioned (7),142,"1 nag Handpump Khanan, Sudarshan samaj Bhavan ke pas, ward no.4, vidhan sabha Katni, district Katni (mention in letter no.3238 at column no.1)","Gram panchayat Saliwada Devdwar, Janpad Pachayat Jabalpur ke Saliwada Devdwar main Samudayik Bhavan nirman kary, vidhansabah Bargi, District Jabalpur ",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,120000.0,400000.0,72.24,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1336,works sanctioned (7),1325,LED HIGH MASK LIGHT NEAR CITY PARK HOUSE NO. C-104,LED HIGHMASK LIGHT NEAR MAA PUNA GIRI BATTERY RIKSHAW SHOWROOM SOUTH SIDE,Gulam Ali (2022-28) (2022-2028),Gulam Ali (2022-28) (2022-2028),,,Jammu and Kashmir,Jammu and Kashmir,243000.0,243000.0,79.67,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),536,works sanctioned (7),422,"Gram Panchayt Raipur, Janpad Panchayt Phanda, District Bhopal (M.P.) ka Raipur Gaon ki Main Road Nale ke upar Puliya Nirman kary, Vidhan Sabha 152 Bho","Gram Panchayat Kolu Khedi, Janpad Panchayat Berasia ke Gram Kolu Khedi ke mata garh me Shade Nirman Kary hetu, Vidhansabha Berasia, District Bhopal M.",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,500000.0,250000.0,75.75,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1215,works sanctioned (7),1179,"C/o to Pave the L/R from the house of Sh. Rattan Chand to Main NH Road, Vill. Thana PO Thana Bajuri, Teh. Tauni Devi, G. P. Drogan Patti Kot, Dev. Blo","C/o Pucca Path from Jhabran Khadd to the house of Sh. Bakshi Ram, VPO Nalag, G.P. Nalag Teh. Sunder Nagar Dev. Block Sunder Nagar Distt. Mandi(HP) (Ex",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,300000.0,279755.0,78.73,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),1209,works sanctioned (7),1193,"Installation of Open Multi Gym Equipment at Vill. Chhat, Dev. Block Ghumarwin, Distt. Bilaspur H.P. (Executing Agency, BDO Ghumarwin)","C/o Community Centre Ravi Nagar, (SC Basti) Vill. & G.P. Batran, Dev. Block Nadaun, Distt. Hamirpur (H.P.) (Executing agency, BDO Nadaun)",Sikander Kumar (2022-28) (2022-2028),Sikander Kumar (2022-28) (2022-2028),,,Himachal Pradesh,Himachal Pradesh,500000.0,200000.0,71.2,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),432,works sanctioned (7),306,"Construction of guard wall and renovation of gandhi maidan in pihra purvi panchayat, gawan block,Dhanwar, giridih","Construction of bathing ghat in pahan toli, argora ward no. 35 in ranchi nagar nigam",Aditya Prasad (2022-28) (2022-2028),Aditya Prasad (2022-28) (2022-2028),,,Jharkhand,Jharkhand,1449770.0,500000.0,69.62,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),894,works sanctioned (7),916,"Jila Adhivakta Sangh Narsinghpur ki library ke liye Pustako ki Kharid, Vidhan Sabha Narsinghpur, District Narsinghpur","Jila Adhivakta Sangh Mandla, District Mandla ki Library ke liye Pushtako ki kharid hetu, Vidhan Sabha Mandla, District Mandla (mention in letter no. 3",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,50000.0,50000.0,84.15,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),650,works sanctioned (7),678,"Installation of Multy-Gym Equipment- Nagar palika parishad Bulandshahr ke Ward no.17, mohalla Awas Vikas2-II pipal wala park ke pass. Working Agency- ","Lighting of public spaces.(six light wali) , Village khandsal kalan me chamunda ke pass. Working Agency- PROVINCIAL CO-OPERATIVE CNSTRUCTION AND DEVEL",Surendra Singh Nagar (2022-28) (2022-2028),Surendra Singh Nagar (2022-28) (2022-2028),,,Uttar Pradesh,Uttar Pradesh,766982.0,167254.0,72.87,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),525,works sanctioned (7),542,"Gram Panchayat Bank, Tehsil Indore me Drainege Line Dalne ke liye, Vidhan Sabha Rau, District Indore M.P.","Construction of Community hall at gram panchayat Kirgi, Block Pushprajgarh, Village Kirgi, District Anuppur",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,1000000.0,998400.0,75.1,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),525,works sanctioned (7),146,"Gram Panchayat Bank, Tehsil Indore me Drainege Line Dalne ke liye, Vidhan Sabha Rau, District Indore M.P.","Gram Panchayat Manegaon, Janpad Panchayat Gotegaon ke gram Manegaon main Samudayik Bhavan Parisar & School Parisar main Paver Block Lagane hetu, Vidha",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,1000000.0,300000.0,69.86,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),160,works sanctioned (7),554,"Dr Vivek Gupta ke makan se Bhatija ke makan tak evam Sharma ji ke Makan se Taneja ji ke makan tak evam Mahroliya ji ke makan ke samne Damlikaran kary,","Purush Adhivakta Sangh Prakoshth ke Shed marammat Evam nirman hetu, Jila Adhivakta Sangh Harda, Vidhan Sabha Harda, District Harda (mention in letter ",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,144000.0,100000.0,75.31,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),534,works sanctioned (7),1248,"Gram panchayat Dongarpur (Mangarh), Janpad panchayat Kailaras, district Morena (M.P.) me MS road se Pankaj Upadhyay ke niwas ke pas se hote huye aage ","1 number water tanker 5500 liter capacity with 9.00X20 including new tyre tube for Gram Pachayat Bhagdara, Janpad Panchayat Maheshwar, District Khargo",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,500000.0,163176.0,69.55,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),180,works sanctioned (7),195,"Construction of cremation shed at plot no 70, Mauja – Gobarhappa under Kanke Block","Construction of two nos. of room, bathroom along with toilet in 1st floor of seva Bharti building at Jonha under angara block",Aditya Prasad (2022-28) (2022-2028),Aditya Prasad (2022-28) (2022-2028),,,Jharkhand,Jharkhand,1000000.0,1450000.0,73.62,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),860,works sanctioned (7),624,Block Shahganj Gram Sonikpur Me Munna Singh Ke Ghar Ke Nikat 18 Watt 4 Nag LED Wali Solar Light ka Karya,Block Barsathi Gram Baburi Belaunakla Me Birendra Singh S/O Manish Singh Ke Ghar Ke Pass 04 Nag Wali 18 watt Solar High Mast karya,Seema Dwivedi (2020-26) (2020-2026),Seema Dwivedi (2020-26) (2020-2026),,,Uttar Pradesh,Uttar Pradesh,125000.0,125000.0,83.59,MEDIUM,fuzzy_multi_field,pending,requires_human_review
works recommended (2),318,works sanctioned (7),139,"Gram Panchayat Nanhakheda, Janpad Panchayat Jabalpur ke gram Seoni Tola me Rangmanch Nirman kary, Vidhan sabha Bargi, District Jabalpur (Letter no. 31","Gram panchayat Jhot, Vikaskhand Gotegaon ke Paramhanshi Ganga Ashram Jhoteshwar main Teen Shade nirman Kary, Vidhansabha Gotegaon, District Narsinghpu",Vivek K. Tankha (2022-28) (2022-2028),Vivek K. Tankha (2022-28) (2022-2028),,,Madhya Pradesh,Madhya Pradesh,300000.0,700000.0,76.56,MEDIUM,fuzzy_multi_field,pending,requires_human_review
