work_id,work_id_raw,category,description,mp_id,constituency_id,ida_id,state,parliament,recommendation_date,recommended_amount,sanction_date,sanction_amount,status,completion_date,disbursed_amount,has_evidence,total_expenditure,expenditure_tx_count,first_payment_date,last_payment_date,unique_vendors,district_category_median,cost_deviation_pct,recommendation_to_sanction_days,sanction_to_first_payment_days,last_payment_to_completion_days,total_execution_days,total_expenditure_vs_sanction_amount,is_overpayment,mp_total_recommended,mp_allocated_limit,mp_recommended_total_vs_allocated_limit,budget_ceiling_breach_flag,evidence_missing_flag,vendor_txn_count_per_district_per_quarter
WS/MP18347/2025-2026/211065-Purchase of furniture and fixtures for educational purposes,WS/MP18347/2025-2026/211065-Purchase of furniture and fixtures for educational purposes,Other Public Infrastructure,Installation of Smart Board Furniture And Link Road in PP Bhadaura Fatehabad,MP_C91D46A0,C_UTTAR__ELECTED_MP,IDA_025A13A8,Uttar Pradesh,rajya_sabha,16-Jul-2025,1794000.0,06-Aug-2025,1794000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,283000.0,533.92,21,-1,-1,-1,0.0,False,90667943.0,147000000.0,0.6168,False,False,0
WS/MP18347/2025-2026/211070-Purchase of furniture and fixtures for educational purposes,WS/MP18347/2025-2026/211070-Purchase of furniture and fixtures for educational purposes,Other Public Infrastructure,Installation of Smart Board Furniture in PP Panwari Bichpuri,MP_C91D46A0,C_UTTAR__ELECTED_MP,IDA_025A13A8,Uttar Pradesh,rajya_sabha,21-Jun-2025,910000.0,20-Sep-2025,910000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,283000.0,221.55,91,-1,-1,-1,0.0,False,90667943.0,147000000.0,0.6168,False,False,0
WS/MP18347/2025-2026/211071-Purchase of furniture and fixtures for educational purposes,WS/MP18347/2025-2026/211071-Purchase of furniture and fixtures for educational purposes,Other Public Infrastructure,Installation of Smart Board Furniture And Link Road in PP Gopau Achhnera,MP_C91D46A0,C_UTTAR__ELECTED_MP,IDA_025A13A8,Uttar Pradesh,rajya_sabha,21-Jun-2025,2677734.0,02-Aug-2025,2677734.0,PHYSICAL INSPECTION,07-Feb-26,2677734.0,True,0.0,0,,,0,283000.0,846.2,42,-1,-1,189,0.0,False,90667943.0,147000000.0,0.6168,False,False,0
WS/MP18347/2025-2026/211072-Purchase of furniture and fixtures for educational purposes,WS/MP18347/2025-2026/211072-Purchase of furniture and fixtures for educational purposes,Other Public Infrastructure,Installation of Smart Board Furniture And Interlocking in PP  Devari Jagner,MP_C91D46A0,C_UTTAR__ELECTED_MP,IDA_025A13A8,Uttar Pradesh,rajya_sabha,21-Jun-2025,1988000.0,02-Aug-2025,1988000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,283000.0,602.47,42,-1,-1,-1,0.0,False,90667943.0,147000000.0,0.6168,False,False,0
WS/MP18347/2025-2026/211073-Purchase of furniture and fixtures for educational purposes,WS/MP18347/2025-2026/211073-Purchase of furniture and fixtures for educational purposes,Other Public Infrastructure,Installation of Smart Board Furniture And Interlocking work in PP Jalalpur Jagner,MP_C91D46A0,C_UTTAR__ELECTED_MP,IDA_025A13A8,Uttar Pradesh,rajya_sabha,21-Jun-2025,1843000.0,02-Aug-2025,1843000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,283000.0,551.24,42,-1,-1,-1,0.0,False,90667943.0,147000000.0,0.6168,False,False,0
"WS/MP138/2025-2026/211084-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP138/2025-2026/211084-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of CC Road from RD Road to Laxman Sahu House at Nuagan Ward no 13 GP Nadadiha Block Kaptipada Executive Agency ITDA Kaptipada Udala,MP_6D8766FE,C_ODISHA_ELECTED_MP,IDA_1F10FF57,Odisha,rajya_sabha,21-Jun-2025,500000.0,28-Jul-2025,500000.0,PHYSICAL INSPECTION,18-Oct-25,500000.0,True,0.0,0,,,0,500000.0,0.0,37,-1,-1,82,0.0,False,145486484.0,196084721.4,0.742,False,False,0
"WS/MP138/2025-2026/211085-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP138/2025-2026/211085-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of CC Road from Asta Chhaka to Bindhanisahi at Nuagan Ward no 12 GP Nadadiha Block Kaptipada Executive Agency ITDA Kaptipada Udala,MP_6D8766FE,C_ODISHA_ELECTED_MP,IDA_1F10FF57,Odisha,rajya_sabha,21-Jun-2025,500000.0,28-Jul-2025,500000.0,PHYSICAL INSPECTION,18-Oct-25,500000.0,True,0.0,0,,,0,500000.0,0.0,37,-1,-1,82,0.0,False,145486484.0,196084721.4,0.742,False,False,0
"WS/MP138/2025-2026/211086-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP138/2025-2026/211086-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of CC Road from Kala main canel to Lambudhar Soren House at Malagadi Ward No 4 GP JS Jamudiha Block Executing Agency ITDA Kaptipada Udala,MP_6D8766FE,C_ODISHA_ELECTED_MP,IDA_1F10FF57,Odisha,rajya_sabha,21-Jun-2025,500000.0,28-Jul-2025,500000.0,PHYSICAL INSPECTION,24-Sep-25,500000.0,True,0.0,0,,,0,500000.0,0.0,37,-1,-1,58,0.0,False,145486484.0,196084721.4,0.742,False,False,0
"WS/MP138/2025-2026/211087-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP138/2025-2026/211087-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,Construction of Boundary wall at RDS Degree College Kundabai at Kundabai Ward No 5 GP Kundabai Executing Agency ITDA Kaptipada Udala,MP_6D8766FE,C_ODISHA_ELECTED_MP,IDA_1F10FF57,Odisha,rajya_sabha,21-Jun-2025,500000.0,28-Jul-2025,500000.0,PHYSICAL INSPECTION,24-Sep-25,500000.0,True,0.0,0,,,0,500000.0,0.0,37,-1,-1,58,0.0,False,145486484.0,196084721.4,0.742,False,False,0
WS/MP138/2025-2026/211098-Construction of public libraries and reading rooms,WS/MP138/2025-2026/211098-Construction of public libraries and reading rooms,Other Public Infrastructure,"Construction of Library Building of Satyabadi Yuba Chhatra Sangathan (SAYA)  Village -Sukula  Plot no - 1683 , Khatian No  945 Ward no 5 Rural Tahasil Satyabadi Block -Satyabadi  District-Puri",MP_6D8766FE,C_ODISHA_ELECTED_MP,IDA_B74DF13C,Odisha,rajya_sabha,21-Jun-2025,500000.0,06-Oct-2025,500000.0,WORK COMPLETED,22-Mar-26,499430.0,False,0.0,0,,,0,500000.0,0.0,107,-1,-1,167,0.0,False,145486484.0,196084721.4,0.742,False,True,0
WS/MP138/2025-2026/211099-Construction of community centers and community halls,WS/MP138/2025-2026/211099-Construction of community centers and community halls,Other Public Infrastructure,Construction of CC near by Mahima Alekha Tungi Bidyadharpur Cuttack Sadar Block Ward No 54 Rural District Cuttack,MP_6D8766FE,C_ODISHA_ELECTED_MP,IDA_E17DDE14,Odisha,rajya_sabha,21-Jun-2025,500000.0,22-Sep-2025,500000.0,PHYSICAL INSPECTION,14-Nov-25,500000.0,True,0.0,0,,,0,500000.0,0.0,93,-1,-1,53,0.0,False,145486484.0,196084721.4,0.742,False,False,0
WS/MP18288/2025-2026/211215-Installing tube-wells and borewells,WS/MP18288/2025-2026/211215-Installing tube-wells and borewells,Other Public Infrastructure,installing tube well with motor,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,100000.0,11-Sep-2025,100000.0,SANCTION,,,,0.0,0,,,0,499974.0,-80.0,81,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
WS/MP18288/2025-2026/211218-Construction of common work sheds/ common covered sitting area,WS/MP18288/2025-2026/211218-Construction of common work sheds/ common covered sitting area,Other Public Infrastructure,construction of shed  at primary school navi vasahat mordungara,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,400000.0,11-Sep-2025,400000.0,PHYSICAL INSPECTION,,,,0.0,0,,,0,499974.0,-20.0,81,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
WS/MP18288/2025-2026/211219-Installing tube-wells and borewells,WS/MP18288/2025-2026/211219-Installing tube-wells and borewells,Other Public Infrastructure,instaling of tube well and moter,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,100000.0,11-Sep-2025,100000.0,SANCTION,,,,0.0,0,,,0,499974.0,-80.0,81,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
WS/MP18288/2025-2026/211220-Installing tube-wells and borewells,WS/MP18288/2025-2026/211220-Installing tube-wells and borewells,Other Public Infrastructure,installing of tube well and motor,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,100000.0,11-Sep-2025,100000.0,SANCTION,,,,0.0,0,,,0,499974.0,-80.0,81,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
WS/MP18288/2025-2026/211222-Installing tube-wells and borewells,WS/MP18288/2025-2026/211222-Installing tube-wells and borewells,Other Public Infrastructure,installing of tube well with motor and mini water tank,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,120000.0,11-Sep-2025,120000.0,SANCTION,,,,0.0,0,,,0,499974.0,-76.0,81,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
WS/MP18288/2025-2026/211223-Installing tube-wells and borewells,WS/MP18288/2025-2026/211223-Installing tube-wells and borewells,Other Public Infrastructure,installing of tube well with motor and mini waer tank,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,120000.0,16-Dec-2025,120000.0,SANCTION,,,,0.0,0,,,0,499974.0,-76.0,177,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
WS/MP18288/2025-2026/211224-Installing tube-wells and borewells,WS/MP18288/2025-2026/211224-Installing tube-wells and borewells,Other Public Infrastructure,installing of tube well with motor and mini water tank,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,120000.0,16-Dec-2025,120000.0,SANCTION,,,,0.0,0,,,0,499974.0,-76.0,177,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
WS/MP18288/2025-2026/211225-Installing tube-wells and borewells,WS/MP18288/2025-2026/211225-Installing tube-wells and borewells,Other Public Infrastructure,installing of tube well with motor,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,80000.0,11-Sep-2025,80000.0,SANCTION,,,,0.0,0,,,0,499974.0,-84.0,81,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
WS/MP18288/2025-2026/211226-Installing tube-wells and borewells,WS/MP18288/2025-2026/211226-Installing tube-wells and borewells,Other Public Infrastructure,installation of tube well with motor and mini water tanks,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,120000.0,11-Sep-2025,120000.0,SANCTION,,,,0.0,0,,,0,499974.0,-76.0,81,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
"WS/MP18288/2025-2026/211227-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18288/2025-2026/211227-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,installing of pawer blocks at arogya sub center,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,100000.0,11-Sep-2025,100000.0,SANCTION,,,,0.0,0,,,0,499974.0,-80.0,81,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
WS/MP18288/2025-2026/211228-Construction of boundary walls of existing public and community buildings,WS/MP18288/2025-2026/211228-Construction of boundary walls of existing public and community buildings,Other Public Infrastructure,construction of boundary wall of PHC kevadiya,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,500000.0,11-Sep-2025,500000.0,PHYSICAL INSPECTION,,,,0.0,0,,,0,499974.0,0.01,81,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
WS/MP18288/2025-2026/211230-Street lights,WS/MP18288/2025-2026/211230-Street lights,Other Public Infrastructure,installation of high mast street light,MP_03BB283C,C_GUJARA_ELECTED_MP,IDA_5C2BC5BB,Gujarat,rajya_sabha,22-Jun-2025,100000.0,11-Sep-2025,100000.0,SANCTION,,,,0.0,0,,,0,499974.0,-80.0,81,-1,-1,-1,0.0,False,80494244.0,147000000.0,0.5476,False,False,0
WS/MP086/2025-2026/211373-Construction of community centers and community halls,WS/MP086/2025-2026/211373-Construction of community centers and community halls,Other Public Infrastructure,"construction of Samudhaya bhavan at Ramnagar District, Bidadi Hobali, Bairamangala Post, Anchipura Colony",MP_435CEFF8,C_KARNAT_ELECTED_MP,IDA_0A0BC1FB,Karnataka,rajya_sabha,23-Jun-2025,500000.0,06-Nov-2025,500000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,498999.0,0.2,136,-1,-1,-1,0.0,False,75516813.0,147000000.0,0.5137,False,False,0
WS/MP103/2025-2026/211407-Construction of additional rooms and halls in the existing public and community building,WS/MP103/2025-2026/211407-Construction of additional rooms and halls in the existing public and community building,Other Public Infrastructure,Construction of Room in Sewa Bharti Sewa Nyas sansthan for public use in District Agar-malwa,MP_81884423,C_MADHYA_ELECTED_MP,IDA_50FC7895,Madhya Pradesh,rajya_sabha,24-Jun-2025,1500000.0,16-Sep-2025,1500000.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,500000.0,200.0,84,-1,-1,-1,0.0,False,146906747.0,197118521.4,0.7453,False,False,0
WS/MP044/2025-2026/211418-Construction of rooms and halls in school and colleges,WS/MP044/2025-2026/211418-Construction of rooms and halls in school and colleges,Other Public Infrastructure,Construction of computer class room colleges,MP_BDA29278,C_BIHAR_ELECTED_MP,IDA_55FFBF54,Bihar,rajya_sabha,,,08-Sep-2025,1495000.0,WORK PARTIALLY COMPLETED,,,,0.0,0,,,0,970000.0,54.12,-1,-1,-1,-1,0.0,False,63523211.0,186200000.0,0.3412,False,False,0
"WS/MP18373/2025-2026/211447-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18373/2025-2026/211447-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"Construction of CC Drain from Vijay Kumar house to Narayanappa house in Udugulapalli Village of Bevanahalli GP of Hindupuram Mandal, Sri Satya Sai District.",MP_3E750A65,C_ANDHRA_ELECTED_MP,IDA_749D72D3,Andhra Pradesh,rajya_sabha,23-Jun-2025,449401.0,24-Jul-2025,449401.0,PHYSICAL INSPECTION,03-Dec-25,449401.0,True,0.0,0,,,0,500000.0,-10.12,31,-1,-1,132,0.0,False,83049085.0,147000000.0,0.565,False,False,0
"WS/MP18373/2025-2026/211448-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18373/2025-2026/211448-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"Construction of CC Drain from Venkataramappa house to Bylappa house in Udugulapalli Village of Bevanahalli GP of Hindupuram Mandal, Sri Satya Sai District.",MP_3E750A65,C_ANDHRA_ELECTED_MP,IDA_749D72D3,Andhra Pradesh,rajya_sabha,23-Jun-2025,449401.0,24-Jul-2025,449401.0,PHYSICAL INSPECTION,03-Dec-25,449401.0,True,0.0,0,,,0,500000.0,-10.12,31,-1,-1,132,0.0,False,83049085.0,147000000.0,0.565,False,False,0
"WS/MP18373/2025-2026/211449-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18373/2025-2026/211449-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"Construction of CC Drain from Gangappa house to Narayanappa house in SC Colony, Bevanahalli GP of Hindupuram Mandal,  Sri Satya Sai District.",MP_3E750A65,C_ANDHRA_ELECTED_MP,IDA_749D72D3,Andhra Pradesh,rajya_sabha,23-Jun-2025,171776.0,24-Jul-2025,171776.0,PHYSICAL INSPECTION,28-Jan-26,171776.0,True,0.0,0,,,0,500000.0,-65.64,31,-1,-1,188,0.0,False,83049085.0,147000000.0,0.565,False,False,0
"WS/MP18373/2025-2026/211450-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18373/2025-2026/211450-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"Construction of CC Drain from Gopalappa house to Somireddy house in Nakkalapalli Village of Bevanahalli GP of Hindupuram Mandal, Sri Satya Sai District.",MP_3E750A65,C_ANDHRA_ELECTED_MP,IDA_749D72D3,Andhra Pradesh,rajya_sabha,23-Jun-2025,198854.0,24-Jul-2025,198854.0,PHYSICAL INSPECTION,28-Jan-26,198854.0,True,0.0,0,,,0,500000.0,-60.23,31,-1,-1,188,0.0,False,83049085.0,147000000.0,0.565,False,False,0
"WS/MP18373/2025-2026/211451-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18373/2025-2026/211451-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"Construction of CC Drain from Lakshminarayana house to Ramanjineyulu house in Bevanahalli GP of Hindupuram Mandal, Sri Satya Sai District.",MP_3E750A65,C_ANDHRA_ELECTED_MP,IDA_749D72D3,Andhra Pradesh,rajya_sabha,23-Jun-2025,179303.0,24-Jul-2025,179303.0,PHYSICAL INSPECTION,03-Dec-25,179303.0,True,0.0,0,,,0,500000.0,-64.14,31,-1,-1,132,0.0,False,83049085.0,147000000.0,0.565,False,False,0
"WS/MP889/2025-2026/211453-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP889/2025-2026/211453-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"Paver block work in the public square from Brahmani Mata temple to the stage at Gojhariya district mahesana of Shri Dandhavya Chhasath Prajapati Samaj, Gozaria, Mehsana.(2025-26)",MP_CCEE475C,C_GUJARA_ELECTED_MP,IDA_AA0F2E79,Gujarat,rajya_sabha,25-Jun-2025,1000000.0,06-Nov-2025,1000000.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,499974.0,100.01,134,-1,-1,-1,0.0,False,113832823.0,171500000.0,0.6637,False,False,0
"WS/MP044/2025-2026/211457-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP044/2025-2026/211457-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,PCC work from ramchander singhs house to Dharam Dev tiwaris house upto middle school Block of Chaugain District buxar village murar,MP_BDA29278,C_BIHAR_ELECTED_MP,IDA_4819CF51,Bihar,rajya_sabha,23-Jun-2025,1487613.0,22-Nov-2025,1487613.0,PHYSICAL INSPECTION,18-Dec-25,1487613.0,False,0.0,0,,,0,970000.0,53.36,152,-1,-1,26,0.0,False,63523211.0,186200000.0,0.3412,False,True,0
WS/MP196/2025-2026/211500-Forest conservation infrastructure,WS/MP196/2025-2026/211500-Forest conservation infrastructure,Other Public Infrastructure,Letter as per attached.,MP_21202EC3,C_UTTAR__ELECTED_MP,IDA_F5B93F71,Uttar Pradesh,rajya_sabha,23-Jun-2025,13788600.0,26-Jun-2025,13788600.0,VENDOR IDENTIFICATION,,,,0.0,0,,,0,283000.0,4772.3,3,-1,-1,-1,0.0,False,175733662.0,196063957.1,0.8963,False,False,0
WS/MP18368/2025-2026/211524-Construction of rainwater harvesting structures,WS/MP18368/2025-2026/211524-Construction of rainwater harvesting structures,Other Public Infrastructure,Construction of a Ghat Near Buddhu Baba Temple Under MPLADS,MP_FF6F3A04,C_UTTAR__ELECTED_MP,IDA_55FFBF54,Uttar Pradesh,rajya_sabha,23-Jun-2025,985418.0,14-Jul-2025,985418.0,PHYSICAL INSPECTION,14-May-26,985418.0,True,0.0,0,,,0,283000.0,248.2,21,-1,-1,304,0.0,False,117896796.0,147000000.0,0.802,False,False,0
WS/MP18368/2025-2026/211538-Lighting of public spaces,WS/MP18368/2025-2026/211538-Lighting of public spaces,Other Public Infrastructure,Supply and installation of led semi highmast light at 79 different places in district chandauli,MP_FF6F3A04,C_UTTAR__ELECTED_MP,IDA_28D90258,Uttar Pradesh,rajya_sabha,23-Jun-2025,18770400.0,30-Jul-2025,18770400.0,PHYSICAL INSPECTION,02-Dec-25,18770400.0,True,0.0,0,,,0,283000.0,6532.65,37,-1,-1,125,0.0,False,117896796.0,147000000.0,0.802,False,False,0
WS/MP18334/2025-2026/211541-Installing tube-wells and borewells,WS/MP18334/2025-2026/211541-Installing tube-wells and borewells,Other Public Infrastructure,"Providing new Borewell and Submersible Pump to Kotikavaripalli, Chintarajupalle GP, Vontimitta Mandal",MP_70B1AC0D,C_ANDHRA_ELECTED_MP,IDA_73A49858,Andhra Pradesh,rajya_sabha,24-Jun-2025,397194.0,11-Sep-2025,397194.0,PHYSICAL INSPECTION,02-Jan-26,397194.0,True,0.0,0,,,0,500000.0,-20.56,79,-1,-1,113,0.0,False,111466524.0,147000000.0,0.7583,False,False,0
"WS/MP18334/2025-2026/211543-Construction of roads, link roads, pathways or any other road with or without drainage system","WS/MP18334/2025-2026/211543-Construction of roads, link roads, pathways or any other road with or without drainage system",Other Public Infrastructure,"Formation of WBM road from Katikavaripalli to G. Subramanyam Reddy field, Chintarajupalle GP, Vontimitta Mandal",MP_70B1AC0D,C_ANDHRA_ELECTED_MP,IDA_73A49858,Andhra Pradesh,rajya_sabha,24-Jun-2025,399188.0,11-Sep-2025,399188.0,PHYSICAL INSPECTION,24-Feb-26,399188.0,True,0.0,0,,,0,500000.0,-20.16,79,-1,-1,166,0.0,False,111466524.0,147000000.0,0.7583,False,False,0
