alert_id,canonical_work_id,source_house,canonical_state,canonical_mp_name,priority,project_risk_score,delay_probability,expected_delay_days,status,evidence_json,auditor_notes,created_at,updated_at
ALT_10598504646222072447,WORK_HASH_10598504646222072447,LOK_SABHA,RAJASTHAN,DAMODAR AGARWAL,MEDIUM,35.7,0.0255,18,NEW,"{""risk_drivers"": [""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 35.7 >= 25.0"", ""delay_probability_pct"": 2.5, ""expected_delay_days"": 18, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 27.0, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.521942,2026-09-02T22:35:23.521944
ALT_10598572976243611892,WORK_HASH_10598572976243611892,LOK_SABHA,UTTAR PRADESH,RAJNATH SINGH,CRITICAL,79.5,0.9953,55,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.5 >= 75.0"", ""delay_probability_pct"": 99.5, ""expected_delay_days"": 55, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.521957,2026-09-02T22:35:23.521958
ALT_10598587072369133854,WORK_HASH_10598587072369133854,RAJYA_SABHA,GUJARAT,KESRIDEVSINH JHALA (2023-29) (2023-2029),CRITICAL,79.4,0.9958,126,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.4 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 126, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 9.4, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.521972,2026-09-02T22:35:23.521974
ALT_10598798922895702574,WORK_HASH_10598798922895702574,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 1, ""compliance_rules_triggered"": [""R008""], ""compliance_actions"": [""Request site photo / completion certificate evidence""], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.521988,2026-09-02T22:35:23.521989
ALT_10598875693367969399,WORK_HASH_10598875693367969399,LOK_SABHA,TELANGANA,RAMASAHAYAM RAGHURAM REDDY,MEDIUM,35.3,0.0171,7,NEW,"{""risk_drivers"": [""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 35.3 >= 25.0"", ""delay_probability_pct"": 1.7, ""expected_delay_days"": 7, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 25.3, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.522003,2026-09-02T22:35:23.522004
ALT_10598879174512481077,WORK_HASH_10598879174512481077,LOK_SABHA,ODISHA,SAMBIT PATRA,CRITICAL,79.8,1.0,98,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.8 >= 75.0"", ""delay_probability_pct"": 100.0, ""expected_delay_days"": 98, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 1.3, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.522018,2026-09-02T22:35:23.522019
ALT_10598964885604674565,WORK_HASH_10598964885604674565,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522032,2026-09-02T22:35:23.522033
ALT_1059904605702490055,WORK_HASH_1059904605702490055,LOK_SABHA,TELANGANA,KONDA VISHWESHWAR REDDY,MEDIUM,1.6,0.0179,10,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 1.6 >= 25.0"", ""delay_probability_pct"": 1.8, ""expected_delay_days"": 10, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 24.6, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522047,2026-09-02T22:35:23.522048
ALT_10599253239078774118,WORK_HASH_10599253239078774118,RAJYA_SABHA,ASSAM,KANAD PURKAYASTHA (2025-31) (2025-2031),MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522062,2026-09-02T22:35:23.522064
ALT_10599253239078774118,WORK_HASH_10599253239078774118,RAJYA_SABHA,ASSAM,KANAD PURKAYASTHA (2025-31) (2025-2031),MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522076,2026-09-02T22:35:23.522077
ALT_10599253239078774118,WORK_HASH_10599253239078774118,RAJYA_SABHA,ASSAM,KANAD PURKAYASTHA (2025-31) (2025-2031),MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522088,2026-09-02T22:35:23.522090
ALT_10599253239078774118,WORK_HASH_10599253239078774118,RAJYA_SABHA,ASSAM,KANAD PURKAYASTHA (2025-31) (2025-2031),MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522101,2026-09-02T22:35:23.522102
ALT_10599253239078774118,WORK_HASH_10599253239078774118,RAJYA_SABHA,ASSAM,KANAD PURKAYASTHA (2025-31) (2025-2031),MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 0.0, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522114,2026-09-02T22:35:23.522115
ALT_10599280200504446642,WORK_HASH_10599280200504446642,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Normal project lifecycle trajectory""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522128,2026-09-02T22:35:23.522129
ALT_10599498591191996465,WORK_HASH_10599498591191996465,LOK_SABHA,MADHYA PRADESH,BUNTY VIVEK SAHU,MEDIUM,46.1,0.9937,116,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 46.1 >= 25.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 116, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 2.8, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.522142,2026-09-02T22:35:23.522144
ALT_10599544355152322914,WORK_HASH_10599544355152322914,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522156,2026-09-02T22:35:23.522158
ALT_10600026012724737439,WORK_HASH_10600026012724737439,RAJYA_SABHA,KARNATAKA,DHARMASTHALA VEERENDRA HEGGADE (2022-28) (2022-2028),CRITICAL,79.6,0.9962,446,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.6 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 446, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 48.4, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.522172,2026-09-02T22:35:23.522173
ALT_10600262064281694506,WORK_HASH_10600262064281694506,LOK_SABHA,MAHARASHTRA,BALWANT BASWANT WANKHADE,CRITICAL,79.2,0.9971,143,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.2 >= 75.0"", ""delay_probability_pct"": 99.7, ""expected_delay_days"": 143, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 9.8, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.522186,2026-09-02T22:35:23.522188
ALT_10600306333569989024,WORK_HASH_10600306333569989024,LOK_SABHA,ANDHRA PRADESH,MADDILA GURUMOORTHY,CRITICAL,79.4,0.9963,63,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.4 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 63, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 2.1, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.522203,2026-09-02T22:35:23.522204
ALT_10600382613114728381,WORK_HASH_10600382613114728381,LOK_SABHA,ANDHRA PRADESH,APPALANAIDU KALISETTI,MEDIUM,35.7,0.024,24,NEW,"{""risk_drivers"": [""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 35.7 >= 25.0"", ""delay_probability_pct"": 2.4, ""expected_delay_days"": 24, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 14.2, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.522218,2026-09-02T22:35:23.522220
ALT_10600393986255347202,WORK_HASH_10600393986255347202,LOK_SABHA,UTTAR PRADESH,RAHUL GANDHI,MEDIUM,46.3,0.9981,54,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration""], ""threshold_breached"": ""Project Risk Score 46.3 >= 25.0"", ""delay_probability_pct"": 99.8, ""expected_delay_days"": 54, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.7, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.522233,2026-09-02T22:35:23.522234
ALT_10600442162750913578,WORK_HASH_10600442162750913578,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522247,2026-09-02T22:35:23.522248
ALT_10600567480498486498,WORK_HASH_10600567480498486498,RAJYA_SABHA,WEST BENGAL,SAMIK BHATTACHARYA (2024-30) (2024-2030),CRITICAL,79.3,0.9992,175,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.3 >= 75.0"", ""delay_probability_pct"": 99.9, ""expected_delay_days"": 175, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 15.8, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.522261,2026-09-02T22:35:23.522263
ALT_10600717051514556605,WORK_HASH_10600717051514556605,LOK_SABHA,ANDHRA PRADESH,BASTIPATI NAGARAJU PANCHALINGALA,MEDIUM,35.7,0.022,21,NEW,"{""risk_drivers"": [""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 35.7 >= 25.0"", ""delay_probability_pct"": 2.2, ""expected_delay_days"": 21, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 15.5, ""recommended_monitoring_priority"": ""MEDIUM""}",,2026-09-02T22:35:23.522279,2026-09-02T22:35:23.522280
ALT_1060092137053824153,WORK_HASH_1060092137053824153,RAJYA_SABHA,GUJARAT,BABUBHAI JESANGBHAI DESAI (2023-29) (2023-2029),CRITICAL,79.1,0.9958,272,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.1 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 272, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 57.6, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.522293,2026-09-02T22:35:23.522295
ALT_10600991816252029595,WORK_HASH_10600991816252029595,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 1, ""compliance_rules_triggered"": [""R008""], ""compliance_actions"": [""Request site photo / completion certificate evidence""], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522310,2026-09-02T22:35:23.522311
ALT_10601022250803879467,WORK_HASH_10601022250803879467,LOK_SABHA,GUJARAT,JASWANTSINH SUMANBHAI BHABHOR,CRITICAL,79.1,0.9955,219,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.1 >= 75.0"", ""delay_probability_pct"": 99.6, ""expected_delay_days"": 219, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 40.2, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.522325,2026-09-02T22:35:23.522326
ALT_10601049449832007294,WORK_HASH_10601049449832007294,LOK_SABHA,UTTAR PRADESH,LALJI VERMA,CRITICAL,79.6,0.9977,106,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.6 >= 75.0"", ""delay_probability_pct"": 99.8, ""expected_delay_days"": 106, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 4.6, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.522340,2026-09-02T22:35:23.522341
ALT_10601154141354650428,WORK_HASH_10601154141354650428,LOK_SABHA,CHHATTISGARH,CHINTAMANI MAHARAJ,CRITICAL,79.4,0.9935,87,NEW,"{""risk_drivers"": [""High historical sanction/completion delay duration"", ""Long inactivity period post-sanction (>180 days without disbursement)"", ""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 79.4 >= 75.0"", ""delay_probability_pct"": 99.4, ""expected_delay_days"": 87, ""compliance_flags_count"": 0, ""compliance_rules_triggered"": [], ""compliance_actions"": [], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 3.4, ""recommended_monitoring_priority"": ""CRITICAL""}",,2026-09-02T22:35:23.522356,2026-09-02T22:35:23.522358
ALT_10601168288518279431,WORK_HASH_10601168288518279431,,,,MEDIUM,0.0,0.0,0,NEW,"{""risk_drivers"": [""Extended period without recent progress updates""], ""threshold_breached"": ""Project Risk Score 0.0 >= 25.0"", ""delay_probability_pct"": 0.0, ""expected_delay_days"": 0, ""compliance_flags_count"": 1, ""compliance_rules_triggered"": [""R008""], ""compliance_actions"": [""Request site photo / completion certificate evidence""], ""ml_anomaly_score"": 0.0, ""statistical_anomaly_score"": 12.3, ""recommended_monitoring_priority"": ""LOW""}",,2026-09-02T22:35:23.522374,2026-09-02T22:35:23.522375
